Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Michela Suppo,Shooting,"Shooting Women's Sporting Pistol, 25 metres",ITA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Michelangelo Crispi,Rowing,Rowing Men's Lightweight Double Sculls,ITA,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,14.65927282484894,0.05,0.19879456488144914,0.0
Michele Bartoli,Cycling,"Cycling Men's Road Race, Individual",ITA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Michele Didoni,Athletics,Athletics Men's 20 kilometres Walk,ITA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.945817289981064,0.2474084644780474,0.11007408147746285,0.0
Michele Frangilli,Archery,Archery Men's Individual,ITA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.030786704147827,0.525,0.05,0.0
Michele Frangilli,Archery,Archery Men's Team,ITA,1996.0,Bronze,3.0,4.0,1996.0,16.0,5.5,7.030786704147827,0.525,0.05,0.0
Michele Granger,Softball,Softball Women's Softball,USA,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,4.000006449885999,0.862950566373509,0.4459716214206857,0.0
Michele Ivaldi,Sailing,Sailing Men's Two Person Dinghy,ITA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.030786704147827,0.525,0.05,0.0
Michele Liuzzi,Wrestling,"Wrestling Men's Bantamweight, Freestyle",ITA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Michele Pasinato,Volleyball,Volleyball Men's Volleyball,ITA,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.0,1.0,0.05,0.0
Michele Piccirillo,Boxing,Boxing Men's Light-Welterweight,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.5631399056687975,0.24740527239794996,0.0
Michele Smith,Cycling,"Cycling Men's Road Race, Individual",CAY,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Michele Smith,Softball,Softball Women's Softball,USA,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,4.000006449885999,0.9752088600714899,0.4682502677019647,0.0
Michele Timms,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Michelle (-burrell),Athletics,Athletics Women's 200 metres,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,13.919806934626841,0.22018247465873156,0.1341198206669907,0.0
Michelle (-burrell),Athletics,Athletics Women's 4 x 100 metres Relay,USA,1992.0,Gold,5.0,10.0,1992.0,16.0,11.5,13.919806934626841,0.22018247465873156,0.1341198206669907,0.0
Michelle (-cleary),Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Michelle (-giles),Athletics,Athletics Women's 4 x 400 metres Relay,AUS,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,9.87118526353695,0.15,0.08132517155398929,0.0
Michelle (-giles),Athletics,Athletics Women's 400 metres,AUS,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.87118526353695,0.15,0.08132517155398929,0.0
Michelle (-koop),Volleyball,Volleyball Women's Volleyball,CAN,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.28442760878202966,0.4782988603490129,0.0
Michelle (-liburd),Athletics,Athletics Women's 100 metres,LCA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.904716553404113,0.10581194381444123,0.0
Michelle (-mitchell),Hockey,Hockey Women's Hockey,AUS,1996.0,Gold,16.0,10.0,1996.0,16.0,11.5,17.013414379388667,0.49333333333333335,0.08069435845716896,0.0
Michelle (-robinson),Athletics,Athletics Women's Triple Jump,GBR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.144855381725183,0.2654702754560354,0.09722388961507325,0.0
Michelle (marter-),Athletics,Athletics Women's 10 kilometres Walk,USA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Michelle Akers,Football,Football Women's Football,USA,1996.0,Gold,15.0,10.0,1996.0,16.0,11.5,4.000006449885999,0.0820104584696272,0.34740021350410666,0.0
Michelle Brogan-griffiths,Basketball,Basketball Women's Basketball,AUS,1996.0,Bronze,12.0,4.0,1996.0,16.0,5.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Michelle Bruin),Swimming,Swimming Women's 200 metres Backstroke,IRL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.812255028286903,1.0,0.05,0.0
Michelle Bruin),Swimming,Swimming Women's 200 metres Butterfly,IRL,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,4.812255028286903,1.0,0.05,0.0
Michelle Bruin),Swimming,Swimming Women's 200 metres Individual Medley,IRL,1996.0,Gold,1.0,10.0,1992.0,20.0,2.877662618564399,4.812255028286903,1.0,0.05,19.678989930109715
Michelle Bruin),Swimming,Swimming Women's 400 metres Freestyle,IRL,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,4.812255028286903,1.0,0.05,0.0
Michelle Bruin),Swimming,Swimming Women's 400 metres Individual Medley,IRL,1996.0,Gold,1.0,10.0,1992.0,20.0,2.877662618564399,4.812255028286903,1.0,0.05,19.678989930109715
Michelle Buckingham,Judo,Judo Women's Half-Middleweight,CAN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Michelle Capes-hager,Hockey,Hockey Women's Hockey,AUS,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,17.013414379388667,0.49333333333333335,0.08069435845716896,0.0
Michelle Darvill,Rowing,Rowing Women's Lightweight Double Sculls,GER,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,17.729176789823967,0.45520980422131213,0.1939245275071261,0.0
Michelle Ferris,Cycling,Cycling Women's Sprint,AUS,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,13.908747001412948,0.05420436498905974,0.3996311386211201,0.0
Michelle Freeman,Athletics,Athletics Women's 100 metres Hurdles,JAM,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Michelle Freeman,Athletics,Athletics Women's 4 x 100 metres Relay,JAM,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,8.682617102955662,0.18834921292098744,0.16410698876615457,0.0
Michelle Freeman,Athletics,Athletics Women's 4 x 100 metres Relay,JAM,1996.0,Bronze,6.0,4.0,1992.0,20.0,5.5,4.000006449885999,0.0888488851655338,0.2985717008235758,0.0
Michelle Knox-zaloom,Rowing,Rowing Women's Double Sculls,USA,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Michelle Knox-zaloom,Rowing,Rowing Women's Quadruple Sculls,USA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Michelle Rogers,Judo,Judo Women's Heavyweight,GBR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,15.728495100809841,0.05,0.26866601576447363,0.0
Michiel Bartman,Rowing,Rowing Men's Coxed Eights,NED,1996.0,Gold,9.0,10.0,1996.0,16.0,11.5,9.301186823677403,0.05,0.05,0.0
Michiko Shimizu,Athletics,"Athletics Women's 5,000 metres",JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.365893821664955,0.05000000000000001,0.059591987017865305,0.0
Michinori Iwaguro,Rowing,Rowing Men's Coxed Eights,JPN,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.33082452726868367,0.1182292774537782,0.0
Michinori Iwaguro,Rowing,Rowing Men's Lightweight Coxless Fours,JPN,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.07020085406998745,0.46343687933547945,0.0
Michiyo Ishikake,Volleyball,Volleyball Women's Volleyball,JPN,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Michle (-trsch),Athletics,Athletics Women's 400 metres Hurdles,SUI,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Michle (starzynski-),Fencing,"Fencing Women's epee, Individual",SUI,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Michle (starzynski-),Fencing,"Fencing Women's epee, Team",SUI,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mickal Damian,Athletics,"Athletics Men's 1,500 metres",FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.188276174314597,0.14865748548417637,0.10365905136294841,0.0
Mickal Taumhas,Athletics,Athletics Men's Discus Throw,CAF,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Miezan Edoukou,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",CIV,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.24195301855738105,0.13150351018592574,0.0
Miguel Adanero,Athletics,Athletics Men's 20 kilometres Walk,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.090320968521787,0.05,0.12242626737885248,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Floor Exercise,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6881513674584329,0.2818143365278351,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Horizontal Bar,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.18852763545057166,0.1597163907414393,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Horse Vault,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.9651912171962548,0.36819772010165547,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Individual All-Around,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.9708578181684874,0.3200813475858602,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Parallel Bars,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.7992685428980508,0.47425646533341526,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Pommelled Horse,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.37609385953225705,0.36771162006850894,0.0
Miguel Anguita,Gymnastics,Gymnastics Men's Rings,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.35323710296279,0.2608342378200261,0.0
Miguel Cabrita,Swimming,Swimming Men's 100 metres Butterfly,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Cabrita,Swimming,Swimming Men's 200 metres Butterfly,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Cabrita,Swimming,Swimming Men's 4 x 100 metres Medley Relay,POR,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Campuzano,Athletics,Athletics Men's 200 metres,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.090320968521787,0.05,0.12242626737885248,0.0
Miguel Cedres,Boxing,Boxing Men's Light-Middleweight,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.3932099417932378,0.39317781306642696,0.0
Miguel Costa,Swimming,Swimming Men's 100 metres Backstroke,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Costa,Swimming,Swimming Men's 200 metres Backstroke,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Daz,Volleyball,Volleyball Men's Volleyball,ESP,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.7902558062214342,0.287181920612405,0.0
Miguel Dias,Boxing,Boxing Men's Bantamweight,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.2956808081614413,0.3559800148026531,0.0
Miguel Fernndez,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",ESP,1996.0,No medal,4.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Miguel Fernndez,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Fernndez,Cycling,Cycling Men's 100 kilometres Team Time Trial,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Fernndez,Hockey,Hockey Men's Hockey,ESP,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.00000303524047,0.5621088188665794,0.1505056171691047,0.0
Miguel Gaia,Water Polo,Water Polo Men's Water Polo,ESP,1996.0,Gold,12.0,10.0,1992.0,20.0,3.604698721349654,4.0,1.0,0.05,3.638065239501564
Miguel Gallegos,Athletics,Athletics Men's 20 kilometres Walk,MEX,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Gallegos,Athletics,Athletics Men's 50 kilometres Walk,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Guerrero,Athletics,"Athletics Men's 10,000 metres",CRC,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Hidalgo,Cycling,Cycling Men's Points Race,CHI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0780643872685671,0.09281056681644176,0.0
Miguel Hidalgo,Cycling,"Cycling Men's Road Race, Individual",CHI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.406671055487364,0.39338535972461347,0.08927043422255838,0.0
Miguel Janssen,Athletics,Athletics Men's 200 metres,ARU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.5172919908779942,0.05781518395151916,0.0
Miguel Larraya,Cycling,Cycling Men's Individual Time Trial,ESP,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,9.301186823677403,0.05,0.05,0.0
Miguel Larraya,Cycling,"Cycling Men's Road Race, Individual",ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Luis,Baseball,Baseball Men's Baseball,CUB,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,25.681225502828692,0.5853182364631173,0.05,0.0
Miguel Lvarez,Baseball,Baseball Men's Baseball,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6558499466825382,0.21906958305367963,0.0
Miguel Machado,Swimming,Swimming Men's 4 x 100 metres Medley Relay,POR,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Miguel Mallqui,Athletics,Athletics Men's Marathon,PER,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5303907939925997,0.2102711997765091,0.0
Miguel Martinez,Cycling,"Cycling Men's Mountainbike, Cross-Country",FRA,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,6.504010075372287,0.5928571428571429,0.05,0.0
Miguel Mercedes,Boxing,Boxing Men's Lightweight,DOM,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4097032177086958,0.19314797459792055,0.0
Miguel Nido,Tennis,Tennis Men's Doubles,PUR,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6102677988316773,0.45086446846115424,0.0
Miguel Portillo,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.12823040313480372,0.16989380349204902,0.0
Miguel Prez,Baseball,Baseball Men's Baseball,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.2574637594061725,0.14387551671816784,0.0
Miguel Prieto,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,ESP,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.18160279285425457,0.13222226787016872,0.0
Miguel Robles,Fencing,"Fencing Men's Sabre, Individual",BOL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.9098836826102453,0.42863939776275867,0.0
Miguel Rodrguez,Football,Football Men's Football,COL,1992.0,No medal,19.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.7863144910467306,0.21790979973279673,0.0
Miguel Snchez,Football,Football Men's Football,ESP,1992.0,Gold,17.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.6075135561985326,0.41942513323622305,0.0
Miguel Soto,Athletics,Athletics Men's 110 metres Hurdles,PUR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Miguel Vilches,Athletics,Athletics Men's 110 metres Hurdles,ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.090320968521787,0.05,0.12242626737885248,0.0
Miguel Villar,Rowing,Rowing Men's Double Sculls,ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mihaela (moldan-),Athletics,Athletics Women's Long Jump,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Mihaela Bene,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",ROU,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,8.652501075240382,0.18571428571428572,0.05,0.0
Mihai Apostol,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",CAN,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,8.712166065491026,0.15555555555555556,0.05,0.0
Mihai Bagiu,Gymnastics,Gymnastics Men's Horizontal Bar,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Mihai Bagiu,Gymnastics,Gymnastics Men's Horse Vault,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Mihai Bagiu,Gymnastics,Gymnastics Men's Individual All-Around,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Mihai Bagiu,Gymnastics,Gymnastics Men's Parallel Bars,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Mihai Bagiu,Gymnastics,Gymnastics Men's Pommelled Horse,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Mihai Bagiu,Gymnastics,Gymnastics Men's Team All-Around,USA,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Mihai Covaliu,Fencing,"Fencing Men's Sabre, Individual",ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,5.767066574483134,0.07096443347908155,0.14669355208823043,0.0
Mihai Covaliu,Fencing,"Fencing Men's Sabre, Team",ROU,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,5.767066574483134,0.07096443347908155,0.14669355208823043,0.0
Mihai Dedu,Handball,Handball Men's Handball,ROU,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.5018071205718049,0.45599785351915695,0.0
Mihai Vihodet,Weightlifting,Weightlifting Men's Heavyweight I,MDA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,5.507871071711232,0.4560501660185495,0.082799716720933,0.0
Mihly Ivncsik,Handball,Handball Men's Handball,HUN,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.4803171773542511,0.31365527601968624,0.0
Miho Hashiguchi,Gymnastics,Gymnastics Women's Balance Beam,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Miho Hashiguchi,Gymnastics,Gymnastics Women's Floor Exercise,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Miho Hashiguchi,Gymnastics,Gymnastics Women's Horse Vault,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Miho Hashiguchi,Gymnastics,Gymnastics Women's Individual All-Around,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Miho Hashiguchi,Gymnastics,Gymnastics Women's Team All-Around,JPN,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Miho Hashiguchi,Gymnastics,Gymnastics Women's Uneven Bars,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Miho Kawabe,Synchronized Swimming,Synchronized Swimming Women's Team,JPN,1996.0,Bronze,9.0,4.0,1996.0,16.0,5.5,4.112974988044227,0.8675527679703982,0.21093072097206833,0.0
Miho Takeda,Synchronized Swimming,Synchronized Swimming Women's Team,JPN,1996.0,Bronze,9.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.145995108369952,0.4688977647805609,0.0
Miho Yamada,Gymnastics,Gymnastics Women's Individual,JPN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Mika Aarnikka,Sailing,Sailing Men's Two Person Dinghy,FIN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Mika Halvari,Athletics,Athletics Men's Shot Put,FIN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,11.038600597744255,0.16875,0.057193990263398976,0.0
Mika Haruna,Swimming,Swimming Women's 200 metres Butterfly,JPN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Mika Hmlinen,Cycling,"Cycling Men's 1,000 metres Time Trial",FIN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mika Hoshino,Table Tennis,Table Tennis Women's Doubles,JPN,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mika Hoshino,Table Tennis,Table Tennis Women's Singles,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mika Kuroki,Cycling,Cycling Women's Sprint,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mika Saiki,Volleyball,Volleyball Women's Volleyball,JPN,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Mika Yamauchi,Volleyball,Volleyball Women's Volleyball,JPN,1996.0,No medal,12.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Mikaela Ingberg,Athletics,Athletics Women's Javelin Throw,FIN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,11.038600597744255,0.16875,0.057193990263398976,0.0
Mikako Kotani,Synchronized Swimming,Synchronized Swimming Women's Solo,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.3328626258124037,0.1301660681365047,0.0
Mike Goor,Volleyball,Volleyball Men's Volleyball,NED,1996.0,Gold,12.0,10.0,1996.0,16.0,11.5,4.000003224942999,0.537217145926597,0.19057554471052035,0.0
Mikel Goikoetxea,Football,Football Men's Football,ESP,1992.0,Gold,17.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.2724513715062773,0.07451436975278572,0.0
Mikhail Elpikidis,Shooting,Shooting Men's Trap,GRE,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Mikhail Khmelnitsky,Athletics,Athletics Men's 20 kilometres Walk,BLR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.36123959272299,0.05,0.1636772784370671,0.0
Mikhail Korshuk,Badminton,Badminton Men's Singles,BLR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6884435522395016,0.3901543258897539,0.0
Mikhail Korshuk,Badminton,Badminton Mixed Doubles,BLR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.695499733572788,0.7618997740388067,0.16226168144179218,0.0
Mikhail Mitakis,Sailing,Sailing Mixed Three Person Keelboat,GRE,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,7.804876225213903,0.3666666666666667,0.05000000000000001,0.0
