NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
TCH,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.0
THA,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.0
TPE,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.7367206375536404
TTO,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.176697558688832
TUR,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.9134181962424724
UKR,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.5528109336122029
URU,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.3606072626302694
USA,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,1.4507230175615735
UZB,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.176697558688832
VIE,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.0
ZAM,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.176697558688832
ZIM,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.3606072626302694
ANG,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
ARG,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3761133749233709
AUS,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,1.2541920594280769
AUT,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3761133749233709
BEL,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
BER,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
BLR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.2524250838411886,0.0,0.0
BRA,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
CAN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.8604089286358227
CHN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.4770834084598463
COL,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
CRO,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.2524250838411886
CUB,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
CZE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
DEN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.2524250838411886
ECU,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
ESP,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
EUN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
FIN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.7367206375536404
FRA,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.4842955537124517
GBR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3761133749233709
GER,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.7295084923010349
GRE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.613032346471458
GUM,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
HUN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.4842955537124517
ISL,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
ITA,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.2524250838411886
JAM,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
JPN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,1.0216003750315532
KGZ,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3003858497710144
KOR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,1.2740254588727418
LAT,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
LTU,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
MAR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
MAS,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
MEX,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
MNE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
NED,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
NOR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.4842955537124517
PER,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
PHI,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.4291226425300205
POL,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
POR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.2524250838411886
ROU,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
RSA,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.6609931124012838
RUS,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,1.2740254588727418
SCG,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.2524250838411886
SEY,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
SGP,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
SLO,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
SRB,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3606072626302694
SUI,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
SVK,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
SWE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.6079838447946342
THA,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
TPE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
TTO,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
TUR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.5373048213191014
UKR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.9134181962424724
URU,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1236882910821823
USA,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.8515740507013811
UZB,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.176697558688832
VIE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.0
ANT,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.4947531643287295
AUS,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.8481482817063933
BAH,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.6281417907756666
BEL,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.730914860625293
BLR,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.730914860625293
BRA,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.730914860625293
BUL,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.4947531643287295
CAN,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.0248458403952254
CHN,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.706790234755328
CIV,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.5300926760664959
CMR,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.9541668169196929
COL,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,2.135516209296456
CUB,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.257076917529119
EUN,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.0
FIN,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.724459990624211
FRA,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,3.4167538134218027
GBR,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,2.820670008293967
GER,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,2.6165662976452344
GHA,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.8834877934441601
GRE,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.4640654862788935
IND,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.706790234755328
ISV,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.4947531643287295
ITA,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.4424290505210775
JAM,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,4.294111283401248
LES,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.4947531643287295
MAD,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.0248458403952254
NED,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.7572752515235658
NGR,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,3.3377808229057733
POL,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,2.509826547906675
RUS,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,3.830370343658721
SCG,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.706790234755328
SKN,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.4947531643287295
SLE,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.4947531643287295
SRI,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.706790234755328
THA,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,2.2833651869748657
TTO,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,1.3703075979950237
UKR,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,3.15891962064116
USA,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,2.5630161191446392
UZB,Athletics,Athletics Women's 4 x 100 metres Relay,0.0,0.0,0.0,0.706790234755328
ANT,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.4947531643287295
AUS,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.6361112112797951
BAR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
BLR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,3.014676715589052
BOL,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
BRA,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.3703075979950237
CAN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
CHN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
CMR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.0097003353647545
CUB,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.682593487432837
CZE,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.8481482817063933
ESP,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
EUN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
FRA,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.937182214849807
GBR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,3.7066820525765394
GER,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,2.3089683026216146
GRE,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.0097003353647545
HUN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
IND,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,3.5527027514334133
IRL,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
ITA,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
JAM,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,3.901049367134254
JPN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.4424290505210775
MEX,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,2.452129385885832
NGR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,3.830370343658721
POL,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.730914860625293
POR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
PUR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
ROU,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,1.0097003353647545
RUS,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,4.367675164977822
SCG,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
SEN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.9592153185965164
SKN,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.4947531643287295
SLO,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
SUI,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
THA,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.0
UKR,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,2.586275287584292
USA,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,3.298114024016444
UZB,Athletics,Athletics Women's 4 x 400 metres Relay,0.0,0.0,0.0,0.706790234755328
ANT,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.2473765821643647
BLR,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.8654574303126467
BUL,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.7212145252605388
CAN,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.826836392484945
CHN,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.226064692942916
CRO,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.2473765821643647
CUB,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.3270347264793911
CZE,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.6007716995420288
DEN,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.0
ESP,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.4240741408531966
EUN,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.0
FRA,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.226064692942916
GBR,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.0
GER,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,1.1056218672244058,0.0,0.0
HUN,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,1.0901157549313043,0.0
JPN,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.0
KAZ,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.6007716995420288
KOR,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.2473765821643647
MDA,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.2473765821643647
MEX,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.7212145252605388
POL,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.3425408387724929
ROU,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.574411308643756
RUS,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.7140023800079334
SVK,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.8531967833832172
UKR,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,1.4662291298546752
USA,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.5048501676823772
UZB,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.2473765821643647
ANT,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.1236882910821823
ARG,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.613032346471458
AUS,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.9134181962424724
AUT,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.0
BEL,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3761133749233709
BLR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
CAN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
CHN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.7367206375536404
CZE,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3761133749233709
DEN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
ESP,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3003858497710144
EUN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.0
FIN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.613032346471458
FRA,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3761133749233709
GBR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.5528109336122029
GER,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.4291226425300205,0.0,0.0
GRE,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.2524250838411886
HUN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.613032346471458,0.0
INA,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.2524250838411886
ISR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3761133749233709
ITA,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.0
JPN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.7367206375536404
KAZ,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.2524250838411886
KOR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
MEX,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.1236882910821823
NZL,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
POL,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.6609931124012838
POR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
ROU,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.1236882910821823
RSA,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.4842955537124517
RUS,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.613032346471458
SCG,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.176697558688832
SEN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
SLO,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
SUI,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.0
SVK,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.176697558688832
SWE,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.5373048213191014
UKR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.176697558688832
USA,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.4909667880711117
UZB,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3761133749233709
VEN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.3606072626302694
VIE,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.2524250838411886
ANT,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.0
ARG,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.78972990516029
AUS,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,1.0421549890014783
AUT,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.5048501676823772
BEL,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.5373048213191014
BRA,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.78972990516029
CAN,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.858245285060041
CHI,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.2524250838411886
CHN,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.613032346471458
COL,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.5373048213191014
CRC,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.5373048213191014
CZE,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.4291226425300205
DEN,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,1.57945981032058
ESP,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,1.1503371677905594
EST,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.2524250838411886
FRA,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,1.0421549890014783
GBR,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.6058202012188525
GER,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,1.3270347264793911,0.0
GRE,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.2524250838411886
GUM,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
HKG,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.3606072626302694
HUN,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.613032346471458
IRL,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
ITA,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.9664274638491218
JPN,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.78972990516029
KEN,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
KOR,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
MEX,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
NAM,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
NED,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,1.2188525476903105
NOR,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
NZL,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.176697558688832
POL,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.2524250838411886
ROU,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.2524250838411886
RSA,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.3606072626302694
