Name,NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
Hannes Aigner,GER,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.41104526470535546,0.0,0.0
Hannes Baumann,GER,Sailing,Sailing Men's Skiff,0.0,0.0,0.0,0.42303089747697953
Heide Wollert,GER,Judo,Judo Women's Half-Heavyweight,0.0,0.0,0.0,0.3204967131845633
Helen Langehanenberg,GER,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.43103202920165273
Helen Langehanenberg,GER,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.14237592943033656
Helena Fromm,GER,Taekwondo,Taekwondo Women's Welterweight,0.30093538150464194,0.0,0.0,0.0
Helge Meeuw,GER,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.3146902172487469
Hendrik Feldwehr,GER,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
Henrik Stehlik,GER,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.15839628003049455
Imke Duplitzer,GER,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0564815762735921
Imke Duplitzer,GER,Fencing,"Fencing Women's epee, Team",0.0,0.0,0.0,0.018827192091197365
Ina-Yoko Teutenberg,GER,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.02638116493468373
Ingo Kindervater,GER,Badminton,Badminton Men's Doubles,0.0,0.0,0.0,0.21551601460082637
Ingrid (-busacker),GER,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.24466338629777856
Ingrid (-busacker),GER,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.21551601460082637
Irina (volynskaya-),GER,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.43103202920165273
Jan Frodeno,GER,Triathlon,Triathlon Men's Olympic Distance,0.0,0.0,0.0,0.37609773036681365
Jan Knobel,GER,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
Jan-Philip Glania,GER,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Jan-Philip Glania,GER,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Jana Berezko-marggrander,GER,Gymnastics,Gymnastics Women's Individual,0.0,0.0,0.0,0.38026604871014735
Janine Berger,GER,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
Janine Berger,GER,Gymnastics,Gymnastics Women's Horse Vault,0.0,0.0,0.0,0.38026604871014735
Janine Berger,GER,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.38026604871014735
Janne Meyer,GER,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.43103202920165273
Jasmin Schornberg,GER,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0.0,0.0,0.41280651273068997,0.0
Jennifer Oeser,GER,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.37609773036681365
Jenny Mensing,GER,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Jenny Mensing,GER,Swimming,Swimming Women's 200 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Jessica Mager,GER,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.43103202920165273
Jiaduo Wu,GER,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.37609773036681365
Jochen Khner,GER,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07426875272242688
Johannes Schttler,GER,Badminton,Badminton Men's Doubles,0.0,0.0,0.0,0.21551601460082637
John Degenkolb,GER,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Jonas Ems,GER,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.20640325636534498
Josephine Terlecki,GER,Athletics,Athletics Women's Shot Put,0.0,0.0,0.0,0.43103202920165273
Jrg Fiedler,GER,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0564815762735921
Jrgen Spie,GER,Weightlifting,Weightlifting Men's Heavyweight,0.0,0.0,0.0,0.30038837530995427
Judith Arndt,GER,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.1854585123754885
Judith Arndt,GER,Cycling,Cycling Women's Individual Time Trial,0.0,0.0,0.0,0.02589345347428117
Judith Hauser,GER,Gymnastics,Gymnastics Women's Group,0.0,0.0,0.0,0.06337767478502455
Julia (-schwarzbach),GER,Weightlifting,Weightlifting Women's Featherweight,0.0,0.0,0.0,0.29949897599859965
Julia Fischer,GER,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.43103202920165273
Julia Grges,GER,Tennis,Tennis Women's Singles,0.0,0.0,0.0,0.43103202920165273
Julia Grges,GER,Tennis,Tennis Women's Doubles,0.0,0.0,0.0,0.21551601460082637
Julia Mchtig,GER,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.43103202920165273
Julian Justus,GER,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.43103202920165273
Juliane Schenk,GER,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.24466338629777856
Karsten Bindrich,GER,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.0006076485030925537
Katharina Molitor,GER,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.37609773036681365
Kathrin Kadelbach,GER,Sailing,Sailing Women's Two Person Dinghy,0.0,0.0,0.0,0.42303089747697953
Kathrin Klaas,GER,Athletics,Athletics Women's Hammer Throw,0.0,0.0,0.0,0.37609773036681365
Katja Dieckow,GER,Diving,Diving Women's Springboard,0.0,0.0,0.0,0.37609773036681365
Katrin Wagner-augustin,GER,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.253680312621711,0.0
Katrin Wagner-augustin,GER,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0.0,0.0,0.0,0.018313561832921255
Kerstin Thiele,GER,Judo,Judo Women's Middleweight,0.0,0.39912369641008033,0.0,0.0
Kim Bui,GER,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
Kim Bui,GER,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.38026604871014735
Kim Bui,GER,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.38026604871014735
Kristin Silbereisen,GER,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.43103202920165273
Kristina Brring-sprehe,GER,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.43103202920165273
Kristina Brring-sprehe,GER,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.14237592943033656
Kristina Vogel,GER,Cycling,Cycling Women's Team Sprint,0.0,0.0,0.19616581816242945,0.0
Kristina Vogel,GER,Cycling,Cycling Women's Sprint,0.0,0.0,0.0,0.39923259257683147
Kristina Vogel,GER,Cycling,Cycling Women's Keirin,0.0,0.0,0.0,0.39923259257683147
Kurt Kuschela,GER,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.2037517801984601,0.0,0.0,0.0
Lars Wichert,GER,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07418073000217315
Lena Schneborn,GER,Modern Pentathlon,Modern Pentathlon Women's Individual,0.0,0.0,0.0,0.37609773036681365
Lilli Schwarzkopf,GER,Athletics,Athletics Women's Heptathlon,0.0,0.3723654274927847,0.0,0.0
Linda Stahl,GER,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.42907880549134547,0.0
Luis Brethauer,GER,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.39923259257683147
Maik Baier,GER,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.39923259257683147
Maik Eckhardt,GER,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.0003038242515462769
Maik Eckhardt,GER,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.0564815762735921
Maik Petzold,GER,Triathlon,Triathlon Men's Olympic Distance,0.0,0.0,0.0,0.24466338629777856
Malte Mohr,GER,Athletics,Athletics Men's Pole Vault,0.0,0.0,0.0,0.43103202920165273
Manuel Fumic,GER,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.1854585123754885
Marc Zwiebler,GER,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.37609773036681365
Marcel Hacker,GER,Rowing,Rowing Men's Single Sculls,0.0,0.0,0.0,0.3006472023961895
Marcel Nguyen,GER,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.3086898623939644
Marcel Nguyen,GER,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.3086898623939644
Marcel Nguyen,GER,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.3086898623939644
Marcel Nguyen,GER,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.38026604871014735
Marcel Nguyen,GER,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.30590130348508376,0.0,0.0
Marcel Nguyen,GER,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.30590130348508376,0.0,0.0
Marcel Sieberg,GER,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Marco Carli,GER,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
Marco Koch,GER,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
Marcus Ehning,GER,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.0564815762735921
Marcus Gro,GER,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.10320162818267249
Maria Kurjo,GER,Diving,Diving Women's Platform,0.0,0.0,0.0,0.43103202920165273
Marie-Louise Drger,GER,Rowing,Rowing Women's Single Sculls,0.0,0.0,0.0,0.2967229200086926
Markus Deibler,GER,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.3146902172487469
Markus Mnch,GER,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.43103202920165273
Martin Hollstein,GER,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,0.0,0.18234252703691456
Martin Khner,GER,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07426875272242688
Martin Wierig,GER,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.43103202920165273
Martin Wolfram,GER,Diving,Diving Men's Platform,0.0,0.0,0.0,0.43103202920165273
Martina Strutz,GER,Athletics,Athletics Women's Pole Vault,0.0,0.0,0.0,0.43103202920165273
Matthias Bhler,GER,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.43103202920165273
Matthias Steiner,GER,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.29949897599859965
Matthias Zordo,GER,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.43103202920165273
Max Hartung,GER,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.43103202920165273
Max Hartung,GER,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.10775800730041318
Max Hoff,GER,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.3646850540738291,0.0,0.0
Max Hoff,GER,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.10320162818267249
Maximilian Levy,GER,Cycling,Cycling Men's Team Sprint,0.0,0.0,0.0,0.11013783105729552
Maximilian Levy,GER,Cycling,Cycling Men's Keirin,0.0,0.32829736118487407,0.0,0.0
Melanie Seeger,GER,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,0.24466338629777856
Meredith Michaels-beerbaum,GER,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.37609773036681365
Michael Fuchs,GER,Badminton,Badminton Mixed Doubles,0.0,0.0,0.0,0.43103202920165273
Michael Jung,GER,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.4251944981035007
Mira Bimperling,GER,Gymnastics,Gymnastics Women's Group,0.0,0.0,0.0,0.06337767478502455
Miriam Welte,GER,Cycling,Cycling Women's Team Sprint,0.0,0.0,0.19616581816242945,0.0
Miryam (-yearwood),GER,Judo,Judo Women's Lightweight,0.0,0.0,0.0,0.3319106777403963
Moana Delle,GER,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.42303089747697953
Mona Barthel,GER,Tennis,Tennis Women's Singles,0.0,0.0,0.0,0.43103202920165273
Monika Sozanska,GER,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.43103202920165273
Monika Sozanska,GER,Fencing,"Fencing Women's epee, Team",0.0,0.0,0.0,0.14367734306721758
Moritz Milatz,GER,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.33253651253070954
Munkhbayar Dorjsuren,GER,Shooting,"Shooting Women's Air Pistol, 10 metres",0.0,0.0,0.0,2.3212841402737677e-09
Munkhbayar Dorjsuren,GER,Shooting,"Shooting Women's Sporting Pistol, 25 metres",0.0,0.0,0.0,2.3212841402737677e-09
Nadine Jarosch,GER,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.38026604871014735
Nadine Jarosch,GER,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
Nadine Jarosch,GER,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.38026604871014735
Nadine Jarosch,GER,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.38026604871014735
Nadine Kleinert-schmitt,GER,Athletics,Athletics Women's Shot Put,0.0,0.0,0.0,0.0564815762735921
Nadine Mller,GER,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.43103202920165273
Nick Matuhin,GER,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
Nicolas Limbach,GER,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.37609773036681365
Nicolas Limbach,GER,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.10775800730041318
Nicole Mller,GER,Gymnastics,Gymnastics Women's Group,0.0,0.0,0.0,0.06337767478502455
Nora Subschinski,GER,Diving,Diving Women's Springboard,0.0,0.0,0.0,0.43103202920165273
Nora Subschinski,GER,Diving,Diving Women's Synchronized Platform,0.0,0.0,0.0,0.24466338629777856
Norman Brckl,GER,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.09159280712087246
Oksana Chusovitina,GER,Gymnastics,Gymnastics Women's Horse Vault,0.0,0.0,0.0,8.828868477800177e-13
Oksana Chusovitina,GER,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,8.828868477800177e-13
Ole Bischof,GER,Judo,Judo Men's Half-Middleweight,0.0,0.386736344540954,0.0,0.0
Pascal Behrenbruch,GER,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
Patrick Follmann,GER,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.42303089747697953
Patrick Hausding,GER,Diving,Diving Men's Springboard,0.0,0.0,0.0,0.37609773036681365
Patrick Hausding,GER,Diving,Diving Men's Synchronized Platform,0.0,0.0,0.0,0.37609773036681365
Patrick Wojcicki,GER,Boxing,Boxing Men's Welterweight,0.0,0.0,0.20732393359127624,0.0
Paul Biedermann,GER,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.3146902172487469
Paul Biedermann,GER,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.3146902172487469
Peter Joppich,GER,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.24466338629777856
Peter Kretschmer,GER,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.2037517801984601,0.0,0.0,0.0
Peter Thomsen,GER,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.0003038242515462769
Peter Thomsen,GER,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.018827192091197365
Philip Heintz,GER,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.32343015432623784
Philipp Boy,GER,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,0.3086898623939644
Philipp Boy,GER,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.3086898623939644
Philipp Boy,GER,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.3086898623939644
Philipp Boy,GER,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.3086898623939644
Philipp Boy,GER,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.3086898623939644
Philipp Boy,GER,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.3086898623939644
Philipp Petzschner,GER,Tennis,Tennis Men's Singles,0.0,0.0,0.0,0.43103202920165273
Philipp Petzschner,GER,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.43103202920165273
Philipp Petzschner,GER,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.21551601460082637
Ralf Bartels,GER,Athletics,Athletics Men's Shot Put,0.0,0.0,0.0,0.24466338629777856
Ralf Buchheim,GER,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.43103202920165273
Ralf Schumann,GER,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0,0.0,2.3212841402737677e-09,0.0
Raphael Holzdeppe,GER,Athletics,Athletics Men's Pole Vault,0.0,0.0,0.3742297085999906,0.0
Ren Enders,GER,Cycling,Cycling Men's Team Sprint,0.0,0.0,0.0,0.11013783105729552
Rico Freimuth,GER,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
Robert Frstemann,GER,Cycling,Cycling Men's Team Sprint,0.0,0.0,0.0,0.13231233017761576
Robert Frstemann,GER,Cycling,Cycling Men's Sprint,0.0,0.0,0.0,0.39923259257683147
Robert Harting,GER,Athletics,Athletics Men's Discus Throw,0.370519690549926,0.0,0.0,0.0
Robert Stanjek,GER,Sailing,Sailing Men's Two Person Keelboat,0.0,0.0,0.0,0.42303089747697953
Roger Kluge,GER,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.39923259257683147
Romy Tarangul,GER,Judo,Judo Women's Half-Lightweight,0.0,0.0,0.0,0.3204967131845633
Ronald Rauhe,GER,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",0.0,0.0,0.41280651273068997,0.0
Ronald Rauhe,GER,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.20640325636534498
Sabine Lisicki,GER,Tennis,Tennis Women's Singles,0.0,0.0,0.0,0.43103202920165273
Sabine Lisicki,GER,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.43103202920165273
Sabine Lisicki,GER,Tennis,Tennis Women's Doubles,0.0,0.0,0.0,0.21551601460082637
Sabine Spitz,GER,Cycling,"Cycling Women's Mountainbike, Cross-Country",0.0,0.02589345347428117,0.0,0.0
Sabine Zimmer-krantz,GER,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,0.24466338629777856
Sabrina Mockenhaupt,GER,Athletics,"Athletics Women's 10,000 metres",0.0,0.0,0.0,0.24466338629777856
Sandra Auffarth,GER,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.42907880549134547
Sara Radman,GER,Gymnastics,Gymnastics Women's Group,0.0,0.0,0.0,0.06337767478502455
Sarah Poewe,GER,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.23417267333071623
Sascha Klein,GER,Diving,Diving Men's Platform,0.0,0.0,0.0,0.37609773036681365
Sascha Klein,GER,Diving,Diving Men's Synchronized Platform,0.0,0.0,0.0,0.37609773036681365
Sebastian Bachmann,GER,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.43103202920165273
Sebastian Bayer,GER,Athletics,Athletics Men's Long Jump,0.0,0.0,0.0,0.37609773036681365
Sebastian Brendel,GER,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",0.4075035603969202,0.0,0.0,0.0
Sebastian Brendel,GER,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.41280651273068997,0.0
Sebastian Krimmer,GER,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.38026604871014735
Sebastian Krimmer,GER,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.38026604871014735
Sebastian Krimmer,GER,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.38026604871014735
Sideris Tasiadis,GER,Canoeing,"Canoeing Men's Canadian Singles, Slalom",0.40928629338510614,0.0,0.0,0.0
Silke Hrmann,GER,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",0.0,0.0,0.41280651273068997,0.0
Silke Lippok,GER,Swimming,Swimming Women's 200 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
Silke Spiegelburg,GER,Athletics,Athletics Women's Pole Vault,0.0,0.0,0.0,0.24466338629777856
Silvio Schirrmeister,GER,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.43103202920165273
Simon Grotelschen,GER,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.42303089747697953
Smeyye Glec-manz,GER,Taekwondo,Taekwondo Women's Flyweight,0.0,0.0,0.2647204392306801,0.0
Sonja Pfeilschifter,GER,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,1.1606420701368839e-09
Sonja Pfeilschifter,GER,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.08155446209925953
Sonja Scheibl,GER,Shooting,Shooting Women's Trap,0.0,0.0,0.0,0.43103202920165273
Sosthene Moguenara,GER,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.43103202920165273
Sren Ludolph,GER,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.43103202920165273
Stefan Hrtel,GER,Boxing,Boxing Men's Middleweight,0.0,0.0,0.20732393359127624,0.0
Stefan Kllner,GER,Modern Pentathlon,Modern Pentathlon Men's Individual,0.0,0.0,0.0,0.43103202920165273
Steffen Deibler,GER,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.32343015432623784
Steffen Gebhardt,GER,Modern Pentathlon,Modern Pentathlon Men's Individual,0.0,0.0,0.0,0.24466338629777856
Steffen Justus,GER,Triathlon,Triathlon Men's Olympic Distance,0.0,0.0,0.0,0.43103202920165273
Steffen Uliczka,GER,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,0.43103202920165273
Stephan Feck,GER,Diving,Diving Men's Springboard,0.0,0.0,0.0,0.43103202920165273
Susanne (ritter-),GER,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.37609773036681365
Svenja Bazlen,GER,Triathlon,Triathlon Women's Olympic Distance,0.0,0.0,0.0,0.43103202920165273
Tatjana Pinto,GER,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.43103202920165273
Theresa Michalak,GER,Swimming,Swimming Women's 200 metres Individual Medley,0.0,0.0,0.0,0.32343015432623784
Thomas Lurz,GER,Swimming,Swimming Men's 10 kilometres Open Water,0.0,0.0,0.3724290318782444,0.0
Tim Schleicher,GER,Wrestling,"Wrestling Men's Lightweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
Tim Wiesktter,GER,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.10320162818267249
Timo Boll,GER,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.0564815762735921
Tina Dietze,GER,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0.2037517801984601,0.0,0.0,0.0
Tina Dietze,GER,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0.0,0.0,0.0,0.10232157334627653
Tino Hber,GER,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.43103202920165273
Tino Mohaupt,GER,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.37609773036681365
Tobias Englmaier,GER,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3319106777403963
Tobias Schadewaldt,GER,Sailing,Sailing Men's Skiff,0.0,0.0,0.0,0.42303089747697953
Toni Wilhelm,GER,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.31405914598808954
Tony Martin,GER,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Tony Martin,GER,Cycling,Cycling Men's Individual Time Trial,0.0,0.39464591729913084,0.0,0.0
Verena Sailer,GER,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.43103202920165273
Yannick Lebherz,GER,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Yannick Lebherz,GER,Swimming,Swimming Men's 400 metres Individual Medley,0.0,0.0,0.0,0.32343015432623784
