NOC,Sport,Event,Division,1992,1996,2000,2004,2008,2012,2016,2020,2024
GUA,Canoeing,"Canoeing Men's Kayak Singles, Slalom",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Cycling,Cycling Men's Individual Time Trial,1,,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Cycling,Cycling Men's Keirin,1,,,0.0,1.0,0.0,0.0,0.0,,
GUA,Cycling,Cycling Men's Points Race,1,0.0,1.0,0.0,0.0,0.0,,,,
GUA,Cycling,"Cycling Men's Road Race, Individual",1,0.0,5.0,1.0,0.0,0.0,1.0,0.0,,
GUA,Cycling,"Cycling Women's Road Race, Individual",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUA,Cycling Road,Men's Road Race,1,,,,,,,,0.0,0.0
GUA,Equestrian,"Equestrian Mixed Jumping, Individual",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUA,Fencing,"Fencing Women's Foil, Individual",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Gymnastics,Gymnastics Women's Balance Beam,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Gymnastics,Gymnastics Women's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Gymnastics,Gymnastics Women's Horse Vault,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Gymnastics,Gymnastics Women's Individual All-Around,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Gymnastics,Gymnastics Women's Uneven Bars,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Judo,Judo Men's Extra-Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUA,Judo,Judo Men's Half-Lightweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUA,Judo,Judo Men's Heavyweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Judo,Judo Men's Lightweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Judo,Judo Men's Middleweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Judo,Men -60 kg,1,,,,,,,,0.0,0.0
GUA,Judo,Women -48 kg,1,,,,,,,,0.0,1.0
GUA,Modern Pentathlon,Men's Individual,1,,,,,,,,0.0,1.0
GUA,Modern Pentathlon,Modern Pentathlon Men's Individual,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
GUA,Modern Pentathlon,Modern Pentathlon Women's Individual,1,,,0.0,1.0,1.0,0.0,1.0,,
GUA,Modern Pentathlon,Women's Individual,1,,,,,,,,0.0,1.0
GUA,Rowing,Lightweight Women's Double Sculls Team,2,,,,,,,,0.0,
GUA,Sailing,Men's Dinghy,1,,,,,,,,,0.0
GUA,Sailing,Men's One Person Dinghy - Laser,1,,,,,,,,0.0,
GUA,Sailing,Sailing Men's One Person Dinghy,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUA,Sailing,Sailing Men's Windsurfer,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Sailing,Sailing Women's One Person Dinghy,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Sailing,Women's One Person Dinghy - Laser Radial,1,,,,,,,,0.0,
GUA,Shooting,"Shooting Men's Air Pistol, 10 metres",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Shooting,Shooting Men's Double Trap,1,,0.0,0.0,0.0,0.0,0.0,2.0,,
GUA,Shooting,"Shooting Men's Free Pistol, 50 metres",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Shooting,"Shooting Men's Running Target, 10 metres",1,0.0,1.0,0.0,0.0,,,,,
GUA,Shooting,Shooting Men's Skeet,1,,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Shooting,Shooting Men's Trap,1,,0.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Shooting,Shooting Mixed Skeet,1,0.0,,,,,,,,
GUA,Shooting,Skeet Men,1,,,,,,,,0.0,1.0
GUA,Shooting,Trap Men,1,,,,,,,,0.0,1.0
GUA,Shooting,Trap Women,1,,,,,,,,0.0,0.0
GUA,Swimming,Men's 100m Butterfly,1,,,,,,,,0.0,0.0
GUA,Swimming,Men's 200m Individual Medley,1,,,,,,,,0.0,1.0
GUA,Swimming,"Swimming Men's 1,500 metres Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUA,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,
GUA,Swimming,Swimming Men's 200 metres Breaststroke,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 200 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 200 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 4 x 100 metres Medley Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 400 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 400 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Women's 100 metres Backstroke,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Women's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Women's 200 metres Backstroke,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Women's 200 metres Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Women's 400 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUA,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUA,Swimming,Swimming Women's 800 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUA,Swimming,Women's 100m Backstroke,1,,,,,,,,0.0,1.0
GUA,Swimming,Women's 200m Freestyle,1,,,,,,,,0.0,0.0
GUA,Taekwondo,Taekwondo Men's Featherweight,1,,,0.0,1.0,0.0,0.0,0.0,,
GUA,Taekwondo,Taekwondo Men's Flyweight,1,,,0.0,0.0,0.0,0.0,0.0,,
GUA,Taekwondo,Taekwondo Women's Flyweight,1,,,0.0,1.0,0.0,1.0,0.0,,
GUA,Taekwondo,Taekwondo Women's Welterweight,1,,,0.0,1.0,0.0,0.0,0.0,,
GUA,Weightlifting,Weightlifting Men's Bantamweight,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,
GUA,Weightlifting,Weightlifting Men's Flyweight,1,0.0,1.0,,,,,,,
GUA,Weightlifting,Weightlifting Men's Heavyweight,1,,,0.0,0.0,1.0,0.0,0.0,,
GUA,Weightlifting,Weightlifting Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUA,Weightlifting,Weightlifting Men's Super-Heavyweight,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
GUA,Weightlifting,Weightlifting Women's Super-Heavyweight,1,,,0.0,0.0,0.0,1.0,0.0,,
GUA,Weightlifting,Women's +87kg,1,,,,,,,,0.0,
GUA,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",1,0.0,1.0,,,,,,,
GUA,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",1,0.0,0.0,,,,,,,
GUI,Archery,Women's Individual,1,,,,,,,,0.0,1.0
GUI,Athletics,"Athletics Men's 1,500 metres",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUI,Athletics,Athletics Men's 100 metres,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,
GUI,Athletics,Athletics Men's 200 metres,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,
GUI,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Athletics,Athletics Men's 800 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Athletics,Athletics Men's Long Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Athletics,Athletics Women's 100 metres,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,
GUI,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUI,Athletics,Athletics Women's 200 metres,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Athletics,Women's 100m,1,,,,,,,,0.0,1.0
GUI,Boxing,Boxing Men's Light-Middleweight,1,0.0,0.0,1.0,,,,,,
GUI,Boxing,Boxing Men's Light-Welterweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Football,Men,1,,,,,,,,,0.0
GUI,Judo,Judo Men's Extra-Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Judo,Judo Men's Half-Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUI,Judo,Judo Men's Heavyweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUI,Judo,Judo Women's Half-Lightweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUI,Judo,Judo Women's Half-Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUI,Judo,Judo Women's Middleweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUI,Judo,Men -73 kg,1,,,,,,,,0.0,0.0
GUI,Judo,Women -57 kg,1,,,,,,,,0.0,1.0
GUI,Judo,Women -78 kg,1,,,,,,,,0.0,1.0
GUI,Swimming,Men's 50m Freestyle,1,,,,,,,,0.0,1.0
GUI,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUI,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,
GUI,Swimming,Swimming Women's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUI,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,
GUI,Swimming,Women's 100m Breaststroke,1,,,,,,,,0.0,0.0
GUI,Swimming,Women's 50m Freestyle,1,,,,,,,,0.0,1.0
GUI,Taekwondo,Taekwondo Women's Welterweight,1,,,0.0,0.0,1.0,0.0,0.0,,
GUI,Wrestling,Women's Freestyle 57kg,1,,,,,,,,0.0,0.0
GUM,Archery,Archery Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Athletics,"Athletics Men's 1,500 metres",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUM,Athletics,Athletics Men's 100 metres,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUM,Athletics,Athletics Men's 200 metres,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Athletics,Athletics Men's 800 metres,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,
GUM,Athletics,"Athletics Women's 1,500 metres",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUM,Athletics,Athletics Women's 100 metres,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,
GUM,Athletics,Athletics Women's 800 metres,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUM,Athletics,Athletics Women's Marathon,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,
GUM,Athletics,Men's 100m,1,,,,,,,,0.0,1.0
GUM,Athletics,Women's 100m,1,,,,,,,,0.0,0.0
GUM,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUM,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",1,0.0,0.0,0.0,0.0,1.0,,,,
GUM,Canoeing,Women's Canoe Single 200m,1,,,,,,,,0.0,1.0
GUM,Canoeing,Women's Kayak Single 500m,1,,,,,,,,0.0,1.0
GUM,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,0.0,,,,,,,,
GUM,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",1,0.0,0.0,0.0,0.0,0.0,,,,
GUM,Cycling,"Cycling Men's Mountainbike, Cross-Country",1,,0.0,1.0,0.0,0.0,0.0,1.0,,
GUM,Cycling,"Cycling Men's Road Race, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",1,0.0,0.0,0.0,0.0,0.0,,,,
GUM,Cycling,"Cycling Women's Road Race, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Judo,Judo Men's Heavyweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUM,Judo,Judo Women's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Judo,Men -81 kg,1,,,,,,,,0.0,0.0
GUM,Judo,Women -57 kg,1,,,,,,,,0.0,1.0
GUM,Sailing,Sailing Men's Windsurfer,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Sailing,Sailing Mixed One Person Dinghy,1,,0.0,0.0,0.0,0.0,,,,
GUM,Sailing,Sailing Women's Windsurfer,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Men's 100m Freestyle,1,,,,,,,,0.0,0.0
GUM,Swimming,Swimming Men's 10 kilometres Open Water,1,,,,,0.0,1.0,0.0,,
GUM,Swimming,Swimming Men's 100 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUM,Swimming,Swimming Men's 100 metres Butterfly,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 200 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 200 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 4 x 100 metres Medley Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Women's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUM,Swimming,Swimming Women's 200 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Swimming Women's 200 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Swimming,Women's 100m Freestyle,1,,,,,,,,0.0,0.0
GUM,Triathlon,Women's Individual,1,,,,,,,,0.0,1.0
GUM,Weightlifting,Weightlifting Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Weightlifting,Weightlifting Women's Lightweight,1,,,0.0,0.0,0.0,0.0,0.0,,
GUM,Weightlifting,Women's 49kg,1,,,,,,,,0.0,1.0
GUM,Wrestling,Women's Freestyle 53kg,1,,,,,,,,0.0,0.0
GUM,Wrestling,Women's Freestyle 57kg,1,,,,,,,,0.0,1.0
GUM,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",1,0.0,0.0,,,,,,,
GUM,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUM,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUM,Wrestling,"Wrestling Women's Middleweight, Freestyle",1,,,,0.0,1.0,0.0,0.0,,
GUY,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUY,Athletics,Athletics Men's 110 metres Hurdles,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUY,Athletics,Athletics Men's 4 x 400 metres Relay,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Men's 400 metres,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,
GUY,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Men's 800 metres,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Men's Long Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUY,Athletics,Athletics Women's 100 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUY,Athletics,Athletics Women's 200 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUY,Athletics,Athletics Women's 400 metres,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,
GUY,Athletics,Athletics Women's 800 metres,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Women's High Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Athletics Women's Triple Jump,1,,0.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Athletics,Men's 100m,1,,,,,,,,0.0,0.0
GUY,Athletics,Women's 100m,1,,,,,,,,0.0,0.0
GUY,Athletics,Women's 400m,1,,,,,,,,0.0,0.0
GUY,Boxing,Boxing Men's Light-Heavyweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Boxing,Boxing Men's Light-Welterweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Boxing,Boxing Men's Welterweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Boxing,Men's Feather (52-57kg),1,,,,,,,,0.0,
GUY,Cycling,Cycling Men's Points Race,1,0.0,0.0,0.0,0.0,0.0,,,,
GUY,Cycling,"Cycling Men's Road Race, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GUY,Judo,Judo Men's Extra-Lightweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUY,Swimming,Men's 100m Freestyle,1,,,,,,,,0.0,0.0
GUY,Swimming,Men's 400m Freestyle,1,,,,,,,,0.0,1.0
GUY,Swimming,Swimming Men's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUY,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
GUY,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
GUY,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
GUY,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GUY,Swimming,Women's 100m Freestyle,1,,,,,,,,0.0,1.0
GUY,Swimming,Women's 50m Freestyle,1,,,,,,,,0.0,0.0
GUY,Table Tennis,Women's Singles,1,,,,,,,,0.0,0.0
GUY,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
HAI,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HAI,Athletics,Athletics Men's 110 metres Hurdles,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,
HAI,Athletics,Athletics Men's 200 metres,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Athletics,Athletics Men's 400 metres,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,
HAI,Athletics,Athletics Men's 800 metres,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,
HAI,Athletics,Athletics Men's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
HAI,Athletics,Athletics Women's 100 metres,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
HAI,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,
HAI,Athletics,Athletics Women's 400 metres,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,
HAI,Athletics,Men's 100m,1,,,,,,,,0.0,1.0
HAI,Athletics,Women's 100m Hurdles,1,,,,,,,,0.0,1.0
HAI,Boxing,Boxing Men's Light-Heavyweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
HAI,Boxing,Boxing Men's Light-Welterweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HAI,Boxing,Boxing Men's Welterweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
HAI,Boxing,Men's 80kg,1,,,,,,,,,0.0
HAI,Boxing,Men's Middle (69-75kg),1,,,,,,,,0.0,
HAI,Gymnastics,Women,1,,,,,,,,0.0,1.0
HAI,Gymnastics,Women's All-Around,1,,,,,,,,0.0,1.0
HAI,Gymnastics,Women's Balance Beam,1,,,,,,,,0.0,1.0
HAI,Gymnastics,Women's Floor Exercise,1,,,,,,,,0.0,1.0
HAI,Gymnastics,Women's Uneven Bars,1,,,,,,,,0.0,1.0
HAI,Gymnastics,Women's Vault,1,,,,,,,,0.0,1.0
HAI,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Judo,Judo Men's Half-Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Judo,Judo Men's Half-Middleweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Judo,Judo Men's Heavyweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
HAI,Judo,Judo Men's Lightweight,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,
HAI,Judo,Judo Men's Middleweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Judo,Judo Women's Half-Lightweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
HAI,Judo,Judo Women's Lightweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
HAI,Judo,Men -73 kg,1,,,,,,,,0.0,1.0
HAI,Judo,Women -52 kg,1,,,,,,,,0.0,0.0
HAI,Swimming,Men's 100m Breaststroke,1,,,,,,,,0.0,1.0
HAI,Swimming,Men's 100m Butterfly,1,,,,,,,,0.0,0.0
HAI,Swimming,Swimming Men's 100 metres Butterfly,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HAI,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HAI,Swimming,Women's 100m Breaststroke,1,,,,,,,,0.0,0.0
HAI,Swimming,Women's 50m Freestyle,1,,,,,,,,0.0,1.0
HAI,Taekwondo,Taekwondo Men's Heavyweight,1,,,0.0,1.0,0.0,0.0,0.0,,
HAI,Taekwondo,Taekwondo Women's Welterweight,1,,,0.0,0.0,0.0,0.0,1.0,,
HAI,Taekwondo,Women -67kg,1,,,,,,,,0.0,0.0
HAI,Tennis,Tennis Men's Singles,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
HAI,Tennis,Tennis Women's Singles,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
HAI,Weightlifting,Weightlifting Men's Featherweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HAI,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HKG,Archery,Archery Men's Individual,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
HKG,Athletics,Athletics Men's 100 metres,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
HKG,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HKG,Athletics,Athletics Men's 4 x 100 metres Relay,4,0.0,0.0,4.0,0.0,0.0,4.0,0.0,,
HKG,Athletics,Athletics Men's Long Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HKG,Athletics,"Athletics Women's 10,000 metres",1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
HKG,Athletics,Athletics Women's 100 metres,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,
HKG,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HKG,Athletics,"Athletics Women's 5,000 metres",1,,0.0,1.0,0.0,0.0,0.0,0.0,,
HKG,Athletics,Athletics Women's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
HKG,Athletics,Men's 100m,1,,,,,,,,0.0,1.0
HKG,Athletics,Men's 110m Hurdles,1,,,,,,,,0.0,0.0
HKG,Athletics,Women's 20km Race Walk,1,,,,,,,,0.0,0.0
HKG,Badminton,Badminton Men's Doubles,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
HKG,Badminton,Badminton Men's Singles,1,0.0,0.0,2.0,0.0,0.0,1.0,2.0,,
HKG,Badminton,Badminton Mixed Doubles,1,,0.0,2.0,0.0,0.0,0.0,2.0,,
HKG,Badminton,Badminton Women's Doubles,2,0.0,0.0,2.0,1.0,0.0,2.0,0.0,,
HKG,Badminton,Badminton Women's Singles,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,
HKG,Badminton,Men's Singles,1,,,,,,,,0.0,1.0
HKG,Badminton,Mixed Doubles,1,,,,,,,,,0.0
HKG,Badminton,Mixed Doubles Team,1,,,,,,,,0.0,
HKG,Badminton,Women's Doubles,2,,,,,,,,,0.0
HKG,Badminton,Women's Singles,1,,,,,,,,0.0,1.0
HKG,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
HKG,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",2,0.0,0.0,0.0,0.0,0.0,,,,
